url,destinationUrl,title,status,brokenCheck,linkType,contentType,firstSourceUrl,direction
https://meta.stackexchange.com/questions/406399/join-us-for-our-first-community-wide-ama-ask-me-anything-with-stack-overflow-s?cb=1,https://meta.stackexchange.com/questions/406399/join-us-for-our-first-community-wide-ama-ask-me-anything-with-stack-overflow-s?cb=1,"Join us for our first community-wide AMA (Ask Me Anything) with Stack Overflow’s CEO (and a few others) on February 26, 2025 - Meta Stack Exchange",200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://stackoverflow.com/q/15323374?rq=3,https://stackoverflow.com/q/15323374?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/questions/15323374/anyone-please-tell-me-the-difference-between-filename-and-filename-html?rq=3,https://stackoverflow.com/questions/15323374/anyone-please-tell-me-the-difference-between-filename-and-filename-html?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/q/2872490?rq=3,https://stackoverflow.com/q/2872490?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/q/21526313?rq=3,https://stackoverflow.com/q/21526313?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/q/22247678?rq=3,https://stackoverflow.com/q/22247678?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/questions/22247678/hyperlink-with-url-fragment-hashbang?rq=3,https://stackoverflow.com/questions/22247678/hyperlink-with-url-fragment-hashbang?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/questions/21526313/use-character-in-url-inside-file-name?rq=3,https://stackoverflow.com/questions/21526313/use-character-in-url-inside-file-name?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/questions/26088849/url-fragment-allowed-characters?rq=3,https://stackoverflow.com/questions/26088849/url-fragment-allowed-characters?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/q/26088849?rq=3,https://stackoverflow.com/q/26088849?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/questions/29032901/how-to-match-in-href?rq=3,https://stackoverflow.com/questions/29032901/how-to-match-in-href?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/q/29270536?rq=3,https://stackoverflow.com/q/29270536?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/q/29032901?rq=3,https://stackoverflow.com/q/29032901?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/questions/29270536/html-form-output-as-part-of-url?rq=3,https://stackoverflow.com/questions/29270536/html-form-output-as-part-of-url?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/q/29502909?rq=3,https://stackoverflow.com/q/29502909?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/a/64815929,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character/64815929#64815929,fragment identifier - HTML: how to use a href to link to a file name that starts with # character - Stack Overflow,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/questions/29502909/handling-the-symbol-in-filenames?rq=3,https://stackoverflow.com/questions/29502909/handling-the-symbol-in-filenames?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/q/47441155?rq=3,https://stackoverflow.com/q/47441155?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/questions/47441155/href-using-not-working?rq=3,https://stackoverflow.com/questions/47441155/href-using-not-working?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/q/48028415?rq=3,https://stackoverflow.com/q/48028415?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/questions/48028415/use-of-in-the-middle-of-a-url?rq=3,https://stackoverflow.com/questions/48028415/use-of-in-the-middle-of-a-url?rq=3,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackexchange.com/questions?tab=hot,https://stackexchange.com/questions?tab=hot,Hot Questions - Stack Exchange,200,OK,AHref,text/html,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://law.stackexchange.com/questions/107323/in-common-law-marriage-jurisdictions-how-does-the-law-view-a-divorced-couple-wh,https://law.stackexchange.com/questions/107323/in-common-law-marriage-jurisdictions-how-does-the-law-view-a-divorced-couple-wh,"In common law marriage jurisdictions, how does the law view a divorced couple who continue cohabiting? - Law Stack Exchange",200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://judaism.stackexchange.com/questions/147668/why-did-not-g-d-himself-give-the-torah-to-the-people,https://judaism.stackexchange.com/questions/147668/why-did-not-g-d-himself-give-the-torah-to-the-people,moshe rabbeinu - Why did not G-d Himself give the Torah to the people? - Mi Yodeya,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://money.stackexchange.com/questions/165271/can-diversification-eliminate-risk-or-just-reduce-i-e-mitigate-it,https://money.stackexchange.com/questions/165271/can-diversification-eliminate-risk-or-just-reduce-i-e-mitigate-it,"portfolio - Can diversification eliminate risk or just reduce (i.e., mitigate) it? - Personal Finance & Money Stack Exchange",200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://electronics.stackexchange.com/questions/738798/why-is-the-formula-for-the-equivalent-resistance-of-parallel-resistors-the-way-i,https://electronics.stackexchange.com/questions/738798/why-is-the-formula-for-the-equivalent-resistance-of-parallel-resistors-the-way-i,circuit analysis - Why is the formula for the equivalent resistance of parallel resistors the way it is? - Electrical Engineering Stack Exchange,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://rpg.stackexchange.com/questions/214696/can-you-detect-magic-through-an-antimagic-field,https://rpg.stackexchange.com/questions/214696/can-you-detect-magic-through-an-antimagic-field,dnd 5e 2014 - Can you detect magic through an antimagic field? - Role-playing Games Stack Exchange,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://superuser.com/questions/1879021/chkdsk-specific-right-for-a-non-administrator,https://superuser.com/questions/1879021/chkdsk-specific-right-for-a-non-administrator,windows - ChkDsk specific right for a non-administrator - Super User,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://linguistics.stackexchange.com/questions/49760/examples-of-logographic-writing-systems-evolving-into-non-logographic-ones,https://linguistics.stackexchange.com/questions/49760/examples-of-logographic-writing-systems-evolving-into-non-logographic-ones,history - Examples of logographic writing systems evolving into non-logographic ones? - Linguistics Stack Exchange,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://history.stackexchange.com/questions/77412/who-said-there-were-more-idols-gods-than-people-in-the-ancient-world,https://history.stackexchange.com/questions/77412/who-said-there-were-more-idols-gods-than-people-in-the-ancient-world,Who said there were more idols/gods than people in the ancient world? - History Stack Exchange,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://writing.stackexchange.com/questions/70822/when-describing-a-character-how-specific-should-physical-descriptions-be-shoul,https://writing.stackexchange.com/questions/70822/when-describing-a-character-how-specific-should-physical-descriptions-be-shoul,"fiction - When describing a character, how specific should physical descriptions be? Should non-physical traits be the focus instead? - Writing Stack Exchange",200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://physics.stackexchange.com/questions/842697/what-does-it-look-like-for-waves-that-dont-follow-the-boundary-conditions-to-ex,https://physics.stackexchange.com/questions/842697/what-does-it-look-like-for-waves-that-dont-follow-the-boundary-conditions-to-ex,classical mechanics - What does it look like for waves that don't follow the boundary conditions to exist in a wind instrument? - Physics Stack Exchange,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://space.stackexchange.com/questions/67876/what-does-the-iss-have-different-that-it-shields-astronauts-from-cosmic-radiatio,https://space.stackexchange.com/questions/67876/what-does-the-iss-have-different-that-it-shields-astronauts-from-cosmic-radiatio,shielding - What does the ISS have different that it shields astronauts from cosmic radiation but a rocket to Mars have problems with that? - Space Exploration Stack Exchange,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://scifi.stackexchange.com/questions/294835/story-where-earth-is-going-to-be-destroyed-because-of-our-music,https://scifi.stackexchange.com/questions/294835/story-where-earth-is-going-to-be-destroyed-because-of-our-music,Story where Earth is going to be destroyed because of our music - Science Fiction & Fantasy Stack Exchange,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://philosophy.stackexchange.com/questions/122624/is-deduction-dependent-on-induction-a-naive-question,https://philosophy.stackexchange.com/questions/122624/is-deduction-dependent-on-induction-a-naive-question,logic - Is deduction dependent on induction ? A naive question - Philosophy Stack Exchange,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://rpg.stackexchange.com/questions/214666/the-blade-ward-cantrip-now-reduces-the-value-of-an-attack-roll-by-a-1d4-what-ha,https://rpg.stackexchange.com/questions/214666/the-blade-ward-cantrip-now-reduces-the-value-of-an-attack-roll-by-a-1d4-what-ha,critical hit - The Blade Ward cantrip now reduces the value of an attack roll by a 1d4. What happens if the attack roll is a 20? - Role-playing Games Stack Exchange,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://english.stackexchange.com/questions/629347/when-to-use-being-in-participles,https://english.stackexchange.com/questions/629347/when-to-use-being-in-participles,"When to use ""being"" in participles? - English Language & Usage Stack Exchange",200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://askubuntu.com/questions/1541352/in-which-format-does-add-apt-repository-add-ppa-repository-in-22-04-by-default,https://askubuntu.com/questions/1541352/in-which-format-does-add-apt-repository-add-ppa-repository-in-22-04-by-default,In which format does add-apt-repository add PPA repository in 22.04 by default? - Ask Ubuntu,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://dba.stackexchange.com/questions/345256/is-using-transaction-xid-or-lsn-the-more-accurate-and-precise-way-to-perform-pit,https://dba.stackexchange.com/questions/345256/is-using-transaction-xid-or-lsn-the-more-accurate-and-precise-way-to-perform-pit,postgresql - Is using Transaction XID or LSN the more accurate and precise way to perform PITR? - Database Administrators Stack Exchange,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://scifi.stackexchange.com/questions/294863/looking-for-cold-war-book-about-a-cyborg-who-may-or-may-not-be-a-spy,https://scifi.stackexchange.com/questions/294863/looking-for-cold-war-book-about-a-cyborg-who-may-or-may-not-be-a-spy,story identification - Looking for cold war book about a cyborg who may or may not be a spy - Science Fiction & Fantasy Stack Exchange,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://gaming.stackexchange.com/questions/411148/what-are-the-other-leaders-and-my-ideologies,https://gaming.stackexchange.com/questions/411148/what-are-the-other-leaders-and-my-ideologies,civilization 7 - What are the other leaders' and my 'Ideologies'? - Arqade,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://mathematica.stackexchange.com/questions/310920/can-arraysimplify-use-symmetry-of-symbolic-matrices,https://mathematica.stackexchange.com/questions/310920/can-arraysimplify-use-symmetry-of-symbolic-matrices,matrix - Can ArraySimplify use symmetry of symbolic matrices? - Mathematica Stack Exchange,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://stats.stackexchange.com/questions/661322/how-can-i-use-unsupervised-methods-to-recommend-an-ideal-number-of-managers-fo,https://stats.stackexchange.com/questions/661322/how-can-i-use-unsupervised-methods-to-recommend-an-ideal-number-of-managers-fo,clustering - How can I use unsupervised methods to recommend an “ideal” number of managers for companies when no labels exist? - Cross Validated,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://gaming.stackexchange.com/questions/411144/why-am-i-not-selling-whole-clips,https://gaming.stackexchange.com/questions/411144/why-am-i-not-selling-whole-clips,universal paperclips - Why am I not selling whole clips? - Arqade,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://philosophy.stackexchange.com/questions/122591/does-humanity-itself-have-a-purpose,https://philosophy.stackexchange.com/questions/122591/does-humanity-itself-have-a-purpose,reference request - Does humanity itself have a purpose? - Philosophy Stack Exchange,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://stackoverflow.com/legal/cookie-policy,https://stackoverflow.com/legal/cookie-policy,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/contact,https://stackoverflow.com/contact,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.com/legal,https://stackoverflow.com/legal,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://stackoverflow.co/advertising/employer-branding/?utm_medium=referral&utm_source=stackoverflow-community&utm_campaign=footer&utm_content=talent,https://stackoverflow.co/advertising/employer-branding/?utm_medium=referral&utm_source=stackoverflow-community&utm_campaign=footer&utm_content=talent,Employer Branding Solutions – Stack Overflow Advertising,200,OK,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://tex.stackexchange.com/questions/737068/substitute-dashes-with-underscores-in-an-expandable-way,https://tex.stackexchange.com/questions/737068/substitute-dashes-with-underscores-in-an-expandable-way,expl3 - Substitute dashes with underscores in an expandable way - TeX - LaTeX Stack Exchange,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://stackoverflow.co/company/press/,https://stackoverflow.co/company/press/,News & press – Stack Exchange Inc. - Stack Overflow,200,OK,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://stackoverflow.co/company/work-here/,https://stackoverflow.co/company/work-here/,Jobs & careers - remote and in-office jobs - Stack Overflow,200,OK,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://api.stackexchange.com/,https://api.stackexchange.com/,Stack Exchange,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://stackexchange.com/,https://stackexchange.com/,Hot Questions - Stack Exchange,200,OK,AHref,text/html,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://stackoverflow.blog/?blb=1,https://stackoverflow.blog/?blb=1,The Stack Overflow Blog - Stack Overflow,200,OK,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://www.facebook.com/officialstackoverflow/,https://www.facebook.com/officialstackoverflow/,Stack Overflow | Facebook,200,OK,AHref,"text/html; charset=""utf-8""",https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://www.instagram.com/thestackoverflow,https://www.instagram.com/thestackoverflow/#,Stack Overflow (@thestackoverflow) • Instagram photos and videos,200,OK,AHref,"text/html; charset=""utf-8""",https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://data.stackexchange.com/,https://data.stackexchange.com/,Stack Exchange Data Explorer,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://stackoverflow.com/help/licensing,https://stackoverflow.com/help/licensing,Just a moment...,429,Error,AHref,text/html; charset=UTF-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://linkedin.com/company/stack-overflow,https://www.linkedin.com/company/stack-overflow,Stack Overflow | LinkedIn,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://twitter.com/stackoverflow,https://x.com/stackoverflow?mx=2,Profile / X,200,OK,AHref,text/html; charset=utf-8,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Outbound
https://meta.stackoverflow.com/questions/421831/policy-generative-ai-e-g-chatgpt-is-banned?cb=1,https://meta.stackoverflow.com/questions/421831/policy-generative-ai-e-g-chatgpt-is-banned?cb=1,"Policy: Generative AI (e.g., ChatGPT) is banned - Meta Stack Overflow",500,Error,AHref,,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://meta.stackoverflow.com/questions/432989/is-it-better-to-redirect-users-who-attempt-to-perform-actions-they-cant-yet-tak?cb=1,https://meta.stackoverflow.com/questions/432989/is-it-better-to-redirect-users-who-attempt-to-perform-actions-they-cant-yet-tak?cb=1,Is it better to redirect users who attempt to perform actions they can't yet take? - Meta Stack Overflow,500,Error,AHref,,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
https://meta.stackoverflow.com/questions/432657/upcoming-experiment-for-commenting?cb=1,https://meta.stackoverflow.com/questions/432657/upcoming-experiment-for-commenting?cb=1,Upcoming Experiment for Commenting - Meta Stack Overflow,500,Error,AHref,,https://stackoverflow.com/questions/64814860/html-how-to-use-a-href-to-link-to-a-file-name-that-starts-with-character,Internal
